"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"3","295466","parity-570fdcef06a98825","127.0.0.1","perception_voxel","1","7","(256, 1, 1)","(48, 1, 1)","0","8.7","Launch Statistics","# SMs","SM","4",
"3","295466","parity-570fdcef06a98825","127.0.0.1","perception_voxel","1","7","(256, 1, 1)","(48, 1, 1)","0","8.7","Launch Statistics","Stack Size","","512",
"3","295466","parity-570fdcef06a98825","127.0.0.1","perception_voxel","1","7","(256, 1, 1)","(48, 1, 1)","0","8.7","Launch Statistics","Threads","thread","12,288",
"3","295466","parity-570fdcef06a98825","127.0.0.1","perception_voxel","1","7","(256, 1, 1)","(48, 1, 1)","0","8.7","Launch Statistics","# TPCs","","2",
"3","295466","parity-570fdcef06a98825","127.0.0.1","perception_voxel","1","7","(256, 1, 1)","(48, 1, 1)","0","8.7","Launch Statistics","Enabled TPC IDs","","all",
"3","295466","parity-570fdcef06a98825","127.0.0.1","perception_voxel","1","7","(256, 1, 1)","(48, 1, 1)","0","8.7","Launch Statistics","Uses Green Context","","0",
"3","295466","parity-570fdcef06a98825","127.0.0.1","perception_voxel","1","7","(256, 1, 1)","(48, 1, 1)","0","8.7","Launch Statistics","Waves Per SM","","2",
"3","295466","parity-570fdcef06a98825","127.0.0.1","perception_voxel","1","7","(256, 1, 1)","(48, 1, 1)","0","8.7","Occupancy","Block Limit SM","block","16",
"3","295466","parity-570fdcef06a98825","127.0.0.1","perception_voxel","1","7","(256, 1, 1)","(48, 1, 1)","0","8.7","Occupancy","Block Limit Registers","block","10",
"3","295466","parity-570fdcef06a98825","127.0.0.1","perception_voxel","1","7","(256, 1, 1)","(48, 1, 1)","0","8.7","Occupancy","Block Limit Shared Mem","block","8",
"3","295466","parity-570fdcef06a98825","127.0.0.1","perception_voxel","1","7","(256, 1, 1)","(48, 1, 1)","0","8.7","Occupancy","Block Limit Warps","block","6",
"3","295466","parity-570fdcef06a98825","127.0.0.1","perception_voxel","1","7","(256, 1, 1)","(48, 1, 1)","0","8.7","Occupancy","Theoretical Active Warps per SM","warp","48",
"3","295466","parity-570fdcef06a98825","127.0.0.1","perception_voxel","1","7","(256, 1, 1)","(48, 1, 1)","0","8.7","Occupancy","Theoretical Occupancy","%","100",
"3","295466","parity-570fdcef06a98825","127.0.0.1","perception_voxel","1","7","(256, 1, 1)","(48, 1, 1)","0","8.7","Occupancy","Achieved Occupancy","%","83.57",
"3","295466","parity-570fdcef06a98825","127.0.0.1","perception_voxel","1","7","(256, 1, 1)","(48, 1, 1)","0","8.7","Occupancy","Achieved Active Warps Per SM","warp","40.11",
